Date,SourceCommonName,Persons,Organizations,Locations,Counts,V2Tone,TranslationInfo
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508053000,leadership.ng,emmanuel sinebe;emeka nwaobi;charles emetulu;bernard odior;fred martins;bola tinubu;dennis guwor;perkins umukoro;bridget anyafulu,progressive congress;delta state house of assembly;delta state assembly;peoples democratic party;edo state house of assembly;edo state houses of assembly,"5#Delta State, Delta, Nigeria#NI#NI36#5.5#6#29267;4#Ethiope, Delta, Nigeria#NI#NI36#5.90027#5.69174#-2006747;1#Benin#BN#BN#9.5#2.25#BN;4#Patani, Delta, Nigeria#NI#NI36#5.22724#6.19238#-2024858;1#Nigeria#NI#NI#10#8#NI;5#Edo State, Edo, Nigeria#NI#NI37#6.5#6#29623",,"1.73267326732673,3.96039603960396,2.22772277227723,6.18811881188119,17.5742574257426,0.495049504950495,392",
20250508034500,tatlerasia.com,maison margiela;john galliano;lewis hamilton;indian ocean,,1#Ghana#GH#GH#8#-2#GH;1#Benin#BN#BN#9.5#2.25#BN;1#Maldives#MV#MV#3.2#73#MV;1#Nigeria#NI#NI#10#8#NI,,"2.42587601078167,3.77358490566038,1.34770889487871,5.12129380053908,17.5202156334232,0,328",
20250508034500,tatlerasia.com,maison margiela;john galliano;lewis hamilton;indian ocean,,1#Ghana#GH#GH#8#-2#GH;1#Benin#BN#BN#9.5#2.25#BN;1#Maldives#MV#MV#3.2#73#MV;1#Nigeria#NI#NI#10#8#NI,,"2.42587601078167,3.77358490566038,1.34770889487871,5.12129380053908,17.5202156334232,0,328",
20250508060000,thisdaylive.com,chiemelie ezeobi;h e donald duke;bashir rimi mamman;onari duke,corporate affairs commission;centre resource complex in oshodi;nigerian armed forces resettlement centre;nigeria foundation,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Lagos, Lagos, Nigeria#NI#NI05#6.45306#3.39583#-2017355",,"5.20504731861199,5.83596214511041,0.630914826498423,6.46687697160883,19.0851735015773,0.788643533123028,571",
20250508060000,thisdaylive.com,chiemelie ezeobi;h e donald duke;bashir rimi mamman;onari duke,corporate affairs commission;centre resource complex in oshodi;nigerian armed forces resettlement centre;nigeria foundation,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Lagos, Lagos, Nigeria#NI#NI05#6.45306#3.39583#-2017355",,"5.20504731861199,5.83596214511041,0.630914826498423,6.46687697160883,19.0851735015773,0.788643533123028,571",
20250508060000,thisdaylive.com,chiemelie ezeobi;h e donald duke;bashir rimi mamman;onari duke,corporate affairs commission;centre resource complex in oshodi;nigerian armed forces resettlement centre;nigeria foundation,"1#Nigeria#NI#NI#10#8#NI;1#Benin#BN#BN#9.5#2.25#BN;4#Lagos, Lagos, Nigeria#NI#NI05#6.45306#3.39583#-2017355",,"5.20504731861199,5.83596214511041,0.630914826498423,6.46687697160883,19.0851735015773,0.788643533123028,571",
20250124040000,lanouvelletribune.info,,judiciary of university,1#Benin#BN#BN#9.5#2.25#BN,,"-1.31926121372032,1.58311345646438,2.9023746701847,4.48548812664908,17.5461741424802,1.05540897097625,722",srclc:fra;eng:GT-FRA 1.0
20250124040000,lanouvelletribune.info,,judiciary of university,1#Benin#BN#BN#9.5#2.25#BN,,"-1.31926121372032,1.58311345646438,2.9023746701847,4.48548812664908,17.5461741424802,1.05540897097625,722",srclc:fra;eng:GT-FRA 1.0
20250124040000,lanouvelletribune.info,,judiciary of university,1#Benin#BN#BN#9.5#2.25#BN,,"-1.31926121372032,1.58311345646438,2.9023746701847,4.48548812664908,17.5461741424802,1.05540897097625,722",srclc:fra;eng:GT-FRA 1.0
