GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1285873207,20260126,202601,2026,2026.0712,ELI,ACTOR,,,,,,ELI,,,USA,NEW YORK,USA,,,,,,,,1,042,042,04,1,1.9,6,1,6,0.23391812865497,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260126094500,https://madamenoire.com/1634352/djimon-hounsou-ex-ri-za-marie-simpson-battery-arrest/
1285873770,20260126,202601,2026,2026.0712,USAELI,UNITED STATES,USA,,,,,ELI,,,USA,NEW YORK,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,0.23391812865497,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260126094500,https://madamenoire.com/1634352/djimon-hounsou-ex-ri-za-marie-simpson-battery-arrest/
1285891777,20260126,202601,2026,2026.0712,FRA,FRENCH,FRA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,0874,087,08,2,10.0,10,1,10,-6.79156908665105,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260126114500,https://www.aljazeera.net/news/2026/1/26/%D9%85%D8%A7%D9%83%D8%B1%D9%88%D9%86-%D9%8A%D8%A4%D9%83%D8%AF-%D8%B9%D9%84%D9%89-%D8%A5%D8%B9%D8%A7%D8%AF%D8%A9-%D8%A8%D9%86%D8%A7%D8%A1-%D8%B9%D9%84%D8%A7%D9%82%D8%A9-%D9%81%D8%B1%D9%86%D8%B3%D8%A7
1285884027,20260126,202601,2026,2026.0712,AFR,AFRICA,AFR,,,,,,,,NGA,NIGERIA,NGA,,,,,,,,0,042,042,04,1,1.9,1,1,1,3.26264274061991,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260126111500,https://yen.com.gh/entertainment/celebrities/298521-ishowspeed-receives-rousing-ghana-leg-africa-tour/
1285838042,20260126,202601,2026,2026.0712,AFR,AFRICA,AFR,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,042,042,04,1,1.9,8,1,8,-1.28205128205128,1,Togo,TO,TO,,8.0,1.166667,TO,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260126024500,https://www.elheraldo.co/colombia/2026/01/26/viaje-de-francia-marquez-a-africa-habria-costado-mas-de-530-millones-segun-denuncia-de-cabal/
1285864963,20260126,202601,2026,2026.0712,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,043,043,04,1,2.8,8,1,8,-3.69487485101311,0,,,,,,,,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260126083000,https://hallmarknews.com/awoof-nation-how-entitlement-is-undermining-nigerias-image-and-economy/
1285866246,20260126,202601,2026,2026.0712,USA,AMERICAN,USA,,,,,,,,NGA,LAGOS,NGA,,,,,,,,1,042,042,04,1,1.9,10,1,10,-3.69487485101311,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,4,"Ouidah, Atlantique, Benin",BN,BN09,5879,6.36307,2.08506,-1335504,20260126083000,https://hallmarknews.com/awoof-nation-how-entitlement-is-undermining-nigerias-image-and-economy/
1285884596,20260126,202601,2026,2026.0712,NGA,NIGERIA,NGA,,,,,,,,AFR,AFRICA,AFR,,,,,,,,0,043,043,04,1,2.8,1,1,1,3.26264274061991,1,Benin,BN,BN,,9.5,2.25,BN,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Benin,BN,BN,,9.5,2.25,BN,20260126111500,https://yen.com.gh/entertainment/celebrities/298521-ishowspeed-receives-rousing-ghana-leg-africa-tour/
1295467770,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,012,012,01,1,-0.4,3,1,3,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295467771,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,111,111,11,3,-2.0,3,1,3,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295467774,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,181,181,18,4,-9.0,2,1,2,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295468087,20260321,202603,2026,2026.2219,MED,WRITER,,,,,,MED,,,,,,,,,,,,,0,040,040,04,1,1.0,5,1,5,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295466885,20260321,202603,2026,2026.2219,EDU,SCHOOL,,,,,,EDU,,,,,,,,,,,,,0,043,043,04,1,2.8,3,1,3,-7.95454545454545,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260321210000,https://saharareporters.com/2026/03/21/nigerian-police-arraign-igbinedion-school-students-juvenile-court-alleged-bullying
1295421981,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,112,112,11,3,-2.0,5,1,5,-1.83639398998331,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260321114500,https://promptnewsonline.com/pellers-controversy-on-edo-visit-deepens-as-queen-counters-palace-chiefs/
1295467696,20260321,202603,2026,2026.2219,,,,,,,,,,,MED,WRITER,,,,,,MED,,,0,040,040,04,1,1.0,5,1,5,-7.465825446898,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295467776,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,010,010,01,1,0.0,2,1,2,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295467778,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,071,071,07,2,7.4,2,1,2,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295468286,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,MIL,MILITARY,,,,,,MIL,,,1,051,051,05,1,3.4,10,1,10,0.74349442379182,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321210000,https://www.fratmat.info/article/2640785/politique/cooperation-securitaire-abidjan-et-cotonou-renforcent-leur-alliance-face-aux-defis-terroristes
1295466783,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,0,042,042,04,1,1.9,1,1,1,-7.95454545454545,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321210000,https://saharareporters.com/2026/03/21/nigerian-police-arraign-igbinedion-school-students-juvenile-court-alleged-bullying
1295466888,20260321,202603,2026,2026.2219,EDU,SCHOOL,,,,,,EDU,,,BEN,BENIN,BEN,,,,,,,,0,043,043,04,1,2.8,2,1,2,-7.95454545454545,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321210000,https://saharareporters.com/2026/03/21/nigerian-police-arraign-igbinedion-school-students-juvenile-court-alleged-bullying
1295422063,20260321,202603,2026,2026.2219,CHRCTH,CATHOLIC BISHOP,,,,CHR,CTH,,,,BEN,BENIN,BEN,,,,,,,,0,020,020,02,1,3.0,8,1,8,-2.22222222222222,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260321114500,https://www.thetablet.co.uk/news/news-briefing-church-in-the-world-67/
1295467775,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,010,010,01,1,0.0,2,1,2,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1295467777,20260321,202603,2026,2026.2219,BEN,BENIN,BEN,,,,,,,,NGA,NIGERIAN,NGA,,,,,,,,0,071,071,07,2,7.4,2,1,2,-7.465825446898,1,Benin,BN,BN,,9.5,2.25,BN,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,1,Benin,BN,BN,,9.5,2.25,BN,20260321211500,https://www.premiumtimesng.com/entertainment/nollywood/865793-oba-of-benin-palace-incident-don-pedro-obaseki-demands-n500m-damages.html
1290421282,20260222,202602,2026,2026.1425,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,036,036,03,1,4.0,3,1,3,2.72792534099067,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,0,,,,,,,,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421284,20260222,202602,2026,2026.1425,BEN,COTONOU,BEN,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,6,1,6,2.72792534099067,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,0,,,,,,,,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421402,20260222,202602,2026,2026.1425,CVL,SCIENTIST,,,,,,CVL,,,,,,,,,,,,,0,090,090,09,2,-2.0,8,1,8,2.72792534099067,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,0,,,,,,,,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421707,20260222,202602,2026,2026.1425,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,2,1,2,2.72792534099067,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,0,,,,,,,,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290461099,20260222,202602,2026,2026.1425,NGA,KATSINA,NGA,,,,,,,,,,,,,,,,,,1,190,190,19,4,-10.0,7,1,7,-9.15178571428571,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260222173000,https://pmnewsnigeria.com/2026/02/22/katsina-man-arrested-in-edo-over-cousins-gruesome-murder/
1290454518,20260222,202602,2026,2026.1425,HLH,NURSE,,,,,,HLH,,,,,,,,,,,,,0,090,090,09,2,-2.0,10,1,10,-1.35593220338983,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260222154500,https://burkina24.com/2026/02/22/kaya-le-dr-nezien-et-son-equipe-redonnent-corps-a-la-souverainete-medicale-face-au-handicap/
1290482139,20260222,202602,2026,2026.1425,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,4,1,4,-1.69491525423729,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260222221500,https://dailypost.ng/2026/02/22/reactions-trail-ubths-increases-of-medical-bills-by-100-per-cent/
1290420239,20260222,202602,2026,2026.1425,BEN,BENIN,BEN,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,5,1,5,-1.80102915951972,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260222094500,https://www.thisdaylive.com/2026/02/22/beyond-boardrooms-kareem-tejumola-pursues-the-flawless-shot/
1290420588,20260222,202602,2026,2026.1425,NGA,NIGERIA,NGA,,,,,,,,,,,,,,,,,,1,042,042,04,1,1.9,4,1,4,-1.80102915951972,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260222094500,https://www.thisdaylive.com/2026/02/22/beyond-boardrooms-kareem-tejumola-pursues-the-flawless-shot/
1290442789,20260222,202602,2026,2026.1425,NGA,KATSINA,NGA,,,,,,,,,,,,,,,,,,1,043,043,04,1,2.8,10,1,10,-10.2620087336245,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260222140000,https://dailypost.ng/2026/02/22/man-beheads-18-year-old-cousin-in-edo-over-unresolved-disputes-in-katsina-state/
1290461160,20260222,202602,2026,2026.1425,SPY,OPERATIVE,,,,,,SPY,,,GOV,AUTHORITIES,,,,,,GOV,,,1,111,111,11,3,-2.0,1,1,1,-9.15178571428571,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222173000,https://pmnewsnigeria.com/2026/02/22/katsina-man-arrested-in-edo-over-cousins-gruesome-murder/
1290461161,20260222,202602,2026,2026.1425,SPY,OPERATIVE,,,,,,SPY,,,GOV,AUTHORITIES,,,,,,GOV,,,1,111,111,11,3,-2.0,1,1,1,-9.15178571428571,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222173000,https://pmnewsnigeria.com/2026/02/22/katsina-man-arrested-in-edo-over-cousins-gruesome-murder/
1290487524,20260222,202602,2026,2026.1425,BEN,BENIN,BEN,,,,,,,,HLH,HOSPITAL,,,,,,HLH,,,1,010,010,01,1,0.0,4,1,4,-3.0690537084399,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222234500,https://pmnewsnigeria.com/2026/02/22/outrage-as-ubth-hikes-medical-charges/
1290480574,20260222,202602,2026,2026.1425,NGA,KANO,NGA,,,,,,,,BEN,COTONOU,BEN,,,,,,,,1,192,192,19,4,-9.5,8,1,8,-3.87453874538746,4,"Kano, Kano, Nigeria",NI,NI29,191030,11.9964,8.51667,-2014610,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222214500,https://dailytrust.com/ndlea-smashes-drug-syndicate-arrests-real-estate-ceo-grandma-ivorian-mule/
1290476230,20260222,202602,2026,2026.1425,COP,DEPUTY,,,,,,COP,,,BEN,BENIN,BEN,,,,,,,,0,010,010,01,1,0.0,2,1,2,-10.1190476190477,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222204500,https://dailypost.ng/2026/02/22/28-year-old-motorcycle-rider-killed-while-bargaining-for-new-bike-in-edo/
1290476238,20260222,202602,2026,2026.1425,COP,DEPUTY,,,,,,COP,,,MIL,COMMANDER,,,,,,MIL,,,0,010,010,01,1,0.0,3,1,3,-10.1190476190477,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222204500,https://dailypost.ng/2026/02/22/28-year-old-motorcycle-rider-killed-while-bargaining-for-new-bike-in-edo/
1290420177,20260222,202602,2026,2026.1425,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,020,020,02,1,3.0,5,1,5,-1.80102915951972,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222094500,https://www.thisdaylive.com/2026/02/22/beyond-boardrooms-kareem-tejumola-pursues-the-flawless-shot/
1290420178,20260222,202602,2026,2026.1425,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,5,1,5,-1.80102915951972,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222094500,https://www.thisdaylive.com/2026/02/22/beyond-boardrooms-kareem-tejumola-pursues-the-flawless-shot/
1290420179,20260222,202602,2026,2026.1425,,,,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,060,060,06,2,6.0,5,1,5,-1.80102915951972,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222094500,https://www.thisdaylive.com/2026/02/22/beyond-boardrooms-kareem-tejumola-pursues-the-flawless-shot/
1290442872,20260222,202602,2026,2026.1425,SPY,OPERATIVE,,,,,,SPY,,,BEN,BENIN,BEN,,,,,,,,1,173,173,17,4,-5.0,4,1,4,-10.2620087336245,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,1,Benin,BN,BN,,9.5,2.25,BN,20260222140000,https://dailypost.ng/2026/02/22/man-beheads-18-year-old-cousin-in-edo-over-unresolved-disputes-in-katsina-state/
1290421194,20260222,202602,2026,2026.1425,,,,,,,,,,,BEN,COTONOU,BEN,,,,,,,,0,042,042,04,1,1.9,6,1,6,2.72792534099067,0,,,,,,,,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421343,20260222,202602,2026,2026.1425,CHE,SWISS,CHE,,,,,,,,AFRGOV,AFRICA,AFR,,,,,GOV,,,0,145,145,14,3,-7.5,2,1,2,2.72792534099067,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421344,20260222,202602,2026,2026.1425,CHE,SWISS,CHE,,,,,,,,AFRGOV,AFRICA,AFR,,,,,GOV,,,0,145,145,14,3,-7.5,2,1,2,2.72792534099067,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,4,"Porto-Novo, Qué, Benin",BN,BN16,5922,6.48333,2.61667,-1335726,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421288,20260222,202602,2026,2026.1425,BEN,BENIN,BEN,,,,,,,,FRA,FRANCE,FRA,,,,,,,,0,043,043,04,1,2.8,1,1,1,2.72792534099067,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290421289,20260222,202602,2026,2026.1425,BENGOV,BENIN,BEN,,,,,GOV,,,CHE,SWITZERLAND,CHE,,,,,,,,1,060,060,06,2,6.0,2,1,2,2.72792534099067,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1290427142,20260222,202602,2026,2026.1425,BEN,COTONOU,BEN,,,,,,,,NGA,LAGOS,NGA,,,,,,,,1,192,192,19,4,-9.5,5,1,5,-6.4327485380117,1,Benin,BN,BN,,9.5,2.25,BN,4,"Lagos, Lagos, Nigeria",NI,NI05,191416,6.45306,3.39583,-2017355,1,Benin,BN,BN,,9.5,2.25,BN,20260222110000,https://saharareporters.com/2026/02/22/ndlea-arrests-woman-tramadol-stuffed-baby-bump-seme-border-ivorian-excretes-82-pellets
1290421459,20260222,202602,2026,2026.1425,FRA,FRANCE,FRA,,,,,,,,BEN,BENIN,BEN,,,,,,,,0,042,042,04,1,1.9,1,1,1,2.72792534099067,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,4,"Geneva, Genè, Switzerland",SZ,SZ07,16329,46.1956,6.14811,-2552151,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260222100000,https://www.swissinfo.ch/eng/culture/swiss-chosen-to-develop-four-museums-in-benin/90971910
1284464276,20260117,202601,2026,2026.0466,BENBUS,BENIN,BEN,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,4,1,4,0.55679287305123,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260117194500,https://www.aol.com/articles/why-west-african-nation-benin-133800663.html
1284464278,20260117,202601,2026,2026.0466,BUS,TOURISM OFFICE,,,,,,BUS,,,,,,,,,,,,,0,010,010,01,1,0.0,1,1,1,0.55679287305123,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260117194500,https://www.aol.com/articles/why-west-african-nation-benin-133800663.html
1284464700,20260117,202601,2026,2026.0466,REL,RELIGION,,,,,,,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,0.55679287305123,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,0,,,,,,,,4,"Abomey, Zou, Benin",BN,BN18,5933,7.18286,1.99119,-1331890,20260117194500,https://www.aol.com/articles/why-west-african-nation-benin-133800663.html
1284519029,20260118,202601,2026,2026.0493,EDU,UNIVERSITY,,,,,,EDU,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,3.77581120943952,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260118084500,https://www.legit.ng/education/1692095-benson-idahosa-university-courses-requirements-how-apply/
1284519031,20260118,202601,2026,2026.0493,EDU,UNIVERSITY,,,,,,EDU,,,,,,,,,,,,,1,030,030,03,1,4.0,20,1,10,3.77581120943952,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260118084500,https://www.legit.ng/education/1692095-benson-idahosa-university-courses-requirements-how-apply/
1284519130,20260118,202601,2026,2026.0493,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,020,020,02,1,3.0,10,1,10,3.77581120943952,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260118084500,https://www.legit.ng/education/1692095-benson-idahosa-university-courses-requirements-how-apply/
1284523458,20260118,202601,2026,2026.0493,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,1,0833,083,08,2,5.0,10,1,10,-3.06122448979592,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260118091500,https://www.pressafrik.com/Benin-la-prochaine-Assemblee-nationale-n-aura-aucun-depute-de-l-opposition_a300091.html
1284510972,20260118,202601,2026,2026.0493,GOV,MINIST,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,5,1,5,1.98347107438017,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260118070000,https://www.asabametro.com/security-asagba-joins-umahi-to-commission-cctv-monitoring-centre-on-second-niger-bridge/
1284511102,20260118,202601,2026,2026.0493,NER,NIGER,NER,,,,,,,,,,,,,,,,,,1,010,010,01,1,0.0,6,1,6,1.98347107438017,1,Benin,BN,BN,,9.5,2.25,BN,0,,,,,,,,1,Benin,BN,BN,,9.5,2.25,BN,20260118070000,https://www.asabametro.com/security-asagba-joins-umahi-to-commission-cctv-monitoring-centre-on-second-niger-bridge/
